timestamp,accelerometer,accel_x,accel_y,accel_z,gyroscope,gyro_x,gyro_y,gyro_z,magnetometer,magnet_x,magnet_y,magnet_z
790862.0929,3,-0.349,-0.175,10.131,4,0,0,0,5,-6.232,0.012,-8.8
790862.1506,3,-0.359,-0.177,10.133,4,0,0,0,,,,
790862.2082,3,-0.356,-0.179,10.134,4,0,0,0,5,-6.351,0.577,-7.75
790862.2658,3,-0.352,-0.176,10.131,4,0,0,0,5,-5.937,-0.177,-8.723
790862.3234,3,-0.355,-0.173,10.13,4,0,0,0,5,-6.23,1.491,-8.871
790862.3811,3,-0.353,-0.177,10.134,4,0,0,0,5,-6.201,0.677,-7.08
790862.4387,3,-0.353,-0.179,10.135,4,0,0,0,5,-5.402,0.983,-7.954
790862.4963,3,-0.351,-0.179,10.136,4,0,0,0,5,-6.424,1.884,-7.838
790862.5539,3,-0.351,-0.175,10.128,4,0,0,0,,,,
790862.6116,3,-0.353,-0.177,10.134,4,0,0,0,5,-6.177,1.051,-7.722
790862.6692,3,-0.359,-0.179,10.129,4,0,0,0,5,-5.618,0.45,-7.214
790862.7268,3,-0.349,-0.179,10.13,4,0,0,0,5,-3.56,0.935,-8.812
790862.7844,3,-0.353,-0.171,10.138,4,0,0,0,5,-5.121,0.763,-7.739
790862.842,3,-0.357,-0.181,10.132,4,0,0,0,5,-6.206,0.455,-8.104
790862.8997,3,-0.356,-0.179,10.133,4,0,0,0,5,-7.344,-0.031,-8.849
790862.9573,3,-0.35,-0.179,10.132,4,0,0,0,,,,
790863.0149,3,-0.359,-0.175,10.13,4,0,0,0,5,-5.18,1.152,-7.739
790863.0725,3,-0.352,-0.175,10.134,4,0,0,0,5,-6.044,1.408,-8.273
790863.1301,3,-0.352,-0.177,10.137,4,0,0,0,5,-5.893,0.865,-8.742
790863.1878,3,-0.352,-0.177,10.136,4,0,0,0,5,-6.131,1.462,-8.192
790863.2454,3,-0.353,-0.176,10.13,4,0,0,0,5,-6.021,0.897,-8
790863.303,3,-0.352,-0.18,10.134,4,0,0,0,5,-6.433,1.715,-8.321
790863.3606,3,-0.355,-0.179,10.136,4,0,0,0,,,,
790863.4183,3,-0.353,-0.18,10.136,4,0,0,0,5,-5.637,0.246,-8.191
790863.4759,3,-0.356,-0.177,10.13,4,0,0,0,5,-5.8,0.543,-7.375
790863.5335,3,-0.353,-0.179,10.134,4,0,0,0,,,,
790863.5911,3,-0.353,-0.176,10.132,4,0,0,0,5,-4.863,0.346,-7.933
790863.6488,3,-0.351,-0.178,10.131,4,0,0,0,5,-6.683,1.671,-8.621
790863.7064,3,-0.35,-0.18,10.134,4,0,0,0,5,-7.034,1.03,-8.571
790863.764,3,-0.353,-0.176,10.132,4,0,0,-0.001,,,,
790863.8216,3,-0.353,-0.175,10.138,4,0,0,0,5,-5.843,0.282,-8.026
790863.8793,3,-0.356,-0.181,10.131,4,0.001,0,0,5,-5.885,1.381,-8.287
790863.9369,3,-0.357,-0.179,10.133,4,0,0,0,,,,
790863.9945,3,-0.354,-0.179,10.13,4,0,0,0,5,-5.719,1.067,-7.483
790864.0521,3,-0.356,-0.18,10.136,4,0,0,0,5,-5.652,0.804,-8.041
790864.1098,3,-0.354,-0.178,10.136,4,0,0.001,0,5,-6.229,1.819,-8.174
790864.1674,3,-0.354,-0.175,10.135,4,0,0,0,,,,
790864.225,3,-0.357,-0.175,10.134,4,0,0,0,5,-5.891,1.297,-7.228
790864.2826,3,-0.353,-0.179,10.133,4,0,0,0,5,-6.821,0.829,-8.194
790864.3403,3,-0.351,-0.179,10.135,4,0,0.001,0,,,,
790864.3979,3,-0.355,-0.178,10.135,4,0,0,0,5,-6.038,1.756,-8.113
790864.4555,3,-0.349,-0.178,10.138,4,0,0.001,0,5,-5.009,1.656,-7.813
790864.5131,3,-0.353,-0.178,10.141,4,0,0,0,5,-4.788,-0.333,-8.685
790864.5707,3,-0.356,-0.175,10.134,4,0,0,0,,,,
790864.6284,3,-0.349,-0.177,10.134,4,0,0,0,5,-5.365,0.613,-8.003
790864.686,3,-0.352,-0.172,10.132,4,0,0,0,5,-4.517,1.221,-7.701
790864.7436,3,-0.355,-0.177,10.14,4,0,0,0,,,,
790864.8012,3,-0.351,-0.174,10.135,4,0,0,0,5,-4.124,1.701,-7.376
790864.8588,3,-0.353,-0.178,10.139,4,0,0,0,5,-5.838,0.922,-8.035
790864.9165,3,-0.351,-0.177,10.135,4,0,0,0,5,-5.292,0.406,-7.513
790864.9741,3,-0.354,-0.179,10.134,4,0,0,0,5,-5.881,1.672,-8.026
790865.0317,3,-0.354,-0.182,10.134,4,0.001,0,0,5,-5.603,0.63,-6.973
790865.0893,3,-0.358,-0.175,10.134,4,0,0,0,5,-4.031,0.031,-8.374
790865.147,3,-0.353,-0.175,10.132,4,0,0,0,,,,
790865.2046,3,-0.353,-0.177,10.135,4,0,0,0,5,-5.2,1.314,-8.119
790865.2622,3,-0.353,-0.176,10.134,4,0,0,0,5,-5.469,0.395,-7.01
790865.3198,3,-0.358,-0.175,10.134,4,0,0,0,5,-6.197,0.65,-8.321
790865.3775,3,-0.349,-0.178,10.131,4,0,0,0,5,-5.019,0.092,-7.826
790865.4351,3,-0.354,-0.179,10.138,4,0.001,0,0,5,-5.679,0.952,-8.572
790865.4927,3,-0.356,-0.178,10.136,4,0,0,0,5,-5.206,0.16,-6.995
790865.5503,3,-0.351,-0.175,10.133,4,0,0,0,,,,
790865.608,3,-0.352,-0.182,10.136,4,0,0,0,5,-5.824,-0.456,-7.716
790865.6656,3,-0.352,-0.179,10.138,4,0,0,0,5,-5.135,1.028,-8.487
790865.7232,3,-0.353,-0.178,10.132,4,0,0,0,5,-5.807,0.87,-8.783
790865.7808,3,-0.352,-0.178,10.136,4,0,0,0,5,-6.75,0.356,-7.841
790865.8385,3,-0.356,-0.181,10.134,4,0,0,0,5,-6.593,1.018,-7.832
790865.8961,3,-0.357,-0.176,10.135,4,0,0,0,5,-6.134,0.847,-8.327
790865.9537,3,-0.35,-0.179,10.126,4,0,0,0,,,,
790866.0113,3,-0.351,-0.181,10.142,4,0,0,0,5,-5.765,0.565,-8.578
790866.069,3,-0.356,-0.175,10.138,4,0.001,0.001,0,5,-7.143,2.148,-9.314
790866.1266,3,-0.35,-0.175,10.135,4,0,0.001,0,5,-5.002,0.613,-8.128
790866.1842,3,-0.349,-0.179,10.134,4,0,0,0,5,-6.812,1.607,-8.888
790866.2418,3,-0.355,-0.183,10.137,4,0,0,0,5,-6.737,1.427,-7.324
790866.2995,3,-0.349,-0.178,10.131,4,0,0,0,5,-6.921,1.099,-8.681
790866.3571,3,-0.353,-0.181,10.133,4,0,0,0,,,,
790866.4147,3,-0.357,-0.176,10.134,4,0,0,0,5,-7.256,1.079,-8.699
790866.4723,3,-0.355,-0.177,10.133,4,0.001,0,0,5,-6.847,1.776,-8.301
790866.5299,3,-0.351,-0.178,10.136,4,0,0,0,5,-6.096,-0.261,-8.884
790866.5876,3,-0.353,-0.176,10.134,4,0,0,0,5,-5.585,1.105,-8.328
790866.6452,3,-0.353,-0.177,10.138,4,0,0,0,5,-5.392,1.202,-7.634
790866.7028,3,-0.355,-0.179,10.137,4,0,0,0,5,-4.794,0.578,-7.968
790866.7604,3,-0.351,-0.183,10.13,4,0,0,0,,,,
790866.818,3,-0.353,-0.179,10.131,4,0,0,0,5,-5.855,0.378,-8.456
790866.8757,3,-0.358,-0.179,10.134,4,0,0,0,5,-7.169,0.717,-9.077
790866.9333,3,-0.352,-0.178,10.135,4,0,0,0,,,,
790866.9909,3,-0.353,-0.176,10.134,4,0,0,0,5,-6.094,0.708,-8.531
790867.0485,3,-0.353,-0.177,10.133,4,0.001,0,0,5,-5.495,2.061,-8.527
790867.1061,3,-0.356,-0.178,10.13,4,0,0,0,5,-6.575,0.015,-6.555
790867.1638,3,-0.35,-0.175,10.134,4,0,0,0,,,,
790867.2214,3,-0.353,-0.176,10.131,4,0,0.001,0.001,5,-5.025,0.548,-7.861
790867.279,3,-0.349,-0.178,10.134,4,0.001,0.001,0,5,-5.458,1.045,-9.778
790867.3366,3,-0.352,-0.181,10.134,4,0,0,0,,,,
790867.3943,3,-0.353,-0.18,10.133,4,0.001,0,0,5,-6.747,1.131,-7.527
790867.4519,3,-0.354,-0.175,10.134,4,0,0,0,5,-5.672,2.065,-8.199
790867.5095,3,-0.349,-0.176,10.139,4,0,0,0,5,-6.425,0.148,-8.344
790867.5671,3,-0.355,-0.179,10.134,4,0,0.001,0,,,,
790867.6248,3,-0.353,-0.177,10.134,4,0,0.001,0,5,-5.737,0.989,-7.027
790867.6824,3,-0.356,-0.175,10.134,4,0,0,0,5,-7.039,-0.072,-9.149
790867.74,3,-0.35,-0.18,10.138,4,0,0.001,0,,,,
790867.7976,3,-0.354,-0.175,10.132,4,0,0.001,0,5,-6.31,1.846,-7.484
790867.8553,3,-0.351,-0.174,10.137,4,0.001,0,0,5,-7.021,0.862,-7.867
790867.9129,3,-0.357,-0.179,10.132,4,0,0,0,5,-6.9,1.039,-6.903
790867.9705,3,-0.348,-0.177,10.134,4,0,0,0,,,,
790868.0281,3,-0.355,-0.176,10.134,4,0,0,0,5,-7.535,0.818,-8.501
790868.0858,3,-0.353,-0.177,10.137,4,0,0,0,5,-5.344,-0.305,-8.2
790868.1434,3,-0.353,-0.174,10.13,4,0,0,0,,,,
790868.201,3,-0.354,-0.174,10.133,4,0,0,0,5,-6.155,1.193,-7.704
790868.2586,3,-0.35,-0.179,10.128,4,0,0,0,5,-6.026,0.905,-8.8
790868.3163,3,-0.349,-0.176,10.138,4,0,0,0,5,-7.433,1.46,-9.076
790868.3739,3,-0.357,-0.177,10.132,4,0,0,0,5,-5.968,0.839,-8.17
790868.4315,3,-0.356,-0.175,10.134,4,0,0,0,5,-5.986,1.591,-8.763
790868.4891,3,-0.349,-0.177,10.136,4,0,0,0,5,-5.536,1.712,-8.931
790868.5467,3,-0.355,-0.179,10.133,4,0,0,0,,,,
790868.6044,3,-0.357,-0.179,10.139,4,0,0,0,5,-5.658,0.755,-7.649
790868.662,3,-0.351,-0.175,10.135,4,0,0,0,5,-5.345,0.487,-7.077
790868.7196,3,-0.356,-0.179,10.14,4,0,0,0,5,-5.272,0.391,-7.729
790868.7772,3,-0.353,-0.179,10.135,4,0,0,0.001,5,-4.823,0.79,-7.428
790868.8348,3,-0.351,-0.179,10.14,4,0,0.001,0,5,-5.505,0.948,-6.055
790868.8925,3,-0.353,-0.179,10.132,4,0,0,0,5,-5.411,0.539,-7.542
790868.9501,3,-0.356,-0.175,10.136,4,0,0.001,0,,,,
790869.0077,3,-0.35,-0.174,10.131,4,0,0,0,5,-6.604,0.804,-7.664
790869.0653,3,-0.354,-0.179,10.138,4,0,0,0,5,-5.237,1.549,-6.781
790869.123,3,-0.353,-0.179,10.138,4,0,0,0,5,-4.921,0.719,-6.68
790869.1806,3,-0.353,-0.174,10.134,4,0,0,0,5,-5.122,1.003,-8.055
790869.2382,3,-0.353,-0.179,10.132,4,0,0,0,5,-5.421,0.838,-8.119
790869.2958,3,-0.359,-0.179,10.138,4,0,0,0,5,-5.83,1.529,-7.619
790869.3535,3,-0.352,-0.181,10.134,4,0.001,0,0,,,,
790869.4111,3,-0.352,-0.179,10.136,4,0,0.001,0,5,-5.324,1.472,-6.065
790869.4687,3,-0.353,-0.178,10.135,4,0,0,0,5,-5.334,0.697,-7.094
790869.5263,3,-0.355,-0.176,10.135,4,0,0.001,0,5,-4.253,-0.027,-8.469
790869.584,3,-0.35,-0.175,10.133,4,0.001,0,0.001,5,-6.529,0.017,-6.409
790869.6416,3,-0.357,-0.177,10.131,4,0,0.001,0,5,-7.448,1.643,-7.439
790869.6992,3,-0.351,-0.179,10.137,4,0,0,0,5,-5.911,0.105,-7.591
790869.7568,3,-0.353,-0.175,10.13,4,0,0,0,,,,
790869.8145,3,-0.355,-0.177,10.139,4,0,0.001,0.001,5,-6.456,0.768,-8.665
790869.8721,3,-0.353,-0.179,10.131,4,0,0,0,5,-5.455,-0.194,-9.076
790869.9297,3,-0.355,-0.176,10.138,4,0.001,0,0,,,,
790869.9873,3,-0.352,-0.175,10.134,4,0,0,0,5,-6.467,0.172,-8.989
790870.045,3,-0.357,-0.177,10.136,4,0.001,0.001,0,5,-5.849,1.268,-8.591
790870.1026,3,-0.35,-0.179,10.131,4,0,0.001,0,5,-6.163,-0.215,-7.33
790870.1602,3,-0.354,-0.176,10.137,4,0,0,0,,,,
790870.2178,3,-0.35,-0.178,10.133,4,0,0.001,0,5,-5.997,0.351,-8.383
790870.2754,3,-0.351,-0.176,10.135,4,0,0,0,5,-7.166,0.465,-9.262
790870.3331,3,-0.353,-0.176,10.134,4,0,0,0,,,,
790870.3907,3,-0.357,-0.182,10.135,4,0,0,0,5,-6.023,1.331,-8.472
790870.4483,3,-0.353,-0.172,10.134,4,0,0,0,5,-5.229,1.939,-9.644
790870.5059,3,-0.356,-0.175,10.138,4,0,0,0,5,-4.929,0.717,-8.221
790870.5635,3,-0.35,-0.179,10.135,4,0.001,0,0,,,,
790870.6212,3,-0.349,-0.176,10.134,4,0,0,0,5,-6.465,1.26,-8.365
790870.6788,3,-0.357,-0.175,10.13,4,0.001,0,0,5,-6.416,1.096,-8.336
790870.7364,3,-0.353,-0.179,10.137,4,0,0,0,,,,
790870.794,3,-0.355,-0.173,10.132,4,0,0,0,5,-6.432,0.783,-7.732
790870.8517,3,-0.35,-0.176,10.136,4,0,0,0,5,-6.345,1.454,-8.902
790870.9093,3,-0.35,-0.176,10.13,4,0,0.001,0,5,-5.969,2.272,-7.199
790870.9669,3,-0.353,-0.177,10.139,4,0,0.001,0,,,,
790871.0245,3,-0.349,-0.179,10.137,4,0,0,0,5,-5.913,1.48,-6.955
790871.0822,3,-0.36,-0.174,10.134,4,0,0,0,5,-6.184,-0.523,-9.332
790871.1398,3,-0.353,-0.176,10.136,4,0,0,0,,,,
790871.1974,3,-0.354,-0.179,10.132,4,0,0,0,5,-6.789,1.054,-7.193
790871.255,3,-0.353,-0.179,10.137,4,0,0,0,5,-7.028,0.206,-8.936
790871.3127,3,-0.353,-0.175,10.135,4,0.001,0,0,5,-6.837,2.805,-9.087
790871.3703,3,-0.354,-0.175,10.136,4,0.001,0,0,,,,
790871.4279,3,-0.355,-0.18,10.136,4,0,0.001,0.001,5,-5.957,1.212,-7.317
790871.4855,3,-0.345,-0.18,10.137,4,0,0,0,5,-6.105,1.518,-9.772
790871.5432,3,-0.351,-0.18,10.138,4,0,0.001,0,,,,
790871.6008,3,-0.352,-0.18,10.132,4,0.001,0.001,0,5,-6.993,1.53,-8.322
790871.6584,3,-0.356,-0.177,10.138,4,0,0,0,5,-6.395,0.917,-9.9
790871.716,3,-0.352,-0.175,10.134,4,0,0.001,0,5,-7.051,0.624,-7.787
790871.7737,3,-0.355,-0.175,10.134,4,0,0.001,0,5,-5.73,1.013,-6.989
790871.8313,3,-0.351,-0.176,10.133,4,0,0.001,0,5,-5.922,1.57,-8.76
790871.8889,3,-0.354,-0.179,10.139,4,0,0,0,5,-5.811,1.845,-6.873
790871.9465,3,-0.356,-0.175,10.136,4,0,0.001,0,,,,
790872.0041,3,-0.356,-0.177,10.133,4,0,0,0,5,-5.359,1.755,-8.235
790872.0618,3,-0.354,-0.176,10.138,4,0,0.001,0,5,-5.869,1.253,-7.945
790872.1194,3,-0.352,-0.179,10.138,4,0,0,0,5,-5.417,0.078,-7.597
790872.177,3,-0.35,-0.175,10.136,4,0,0,0,5,-5.992,1.059,-7.896
790872.2346,3,-0.352,-0.177,10.14,4,0,0,0,5,-6.003,0.343,-8.377
790872.2922,3,-0.355,-0.177,10.134,4,0.001,0.001,0,5,-5.254,0.374,-8.49
790872.3499,3,-0.349,-0.176,10.134,4,0,0.001,0,,,,
790872.4075,3,-0.351,-0.177,10.135,4,0,0.001,0,5,-6.856,2.1,-8.975
790872.4651,3,-0.354,-0.178,10.133,4,0,0.001,0,5,-7.074,1.802,-9.271
790872.5227,3,-0.356,-0.177,10.134,4,0,0.001,0,5,-7.018,1.947,-8.928
790872.5804,3,-0.349,-0.178,10.138,4,0.001,0.001,0,5,-5.505,0.314,-7.146
790872.638,3,-0.35,-0.176,10.134,4,0,0,0,5,-6.064,1.782,-7.248
790872.6956,3,-0.355,-0.176,10.133,4,0.001,0,0,5,-6.026,-0.09,-7.149
790872.7532,3,-0.357,-0.175,10.132,4,0.001,0.001,0,,,,
790872.8109,3,-0.353,-0.176,10.139,4,0,0.001,0,5,-5.499,0.514,-7.246
790872.8685,3,-0.353,-0.177,10.138,4,0,0,0,5,-5.188,0.624,-7.35
790872.9261,3,-0.352,-0.175,10.136,4,0.001,0.001,0,5,-5.522,1.256,-8.487
790872.9837,3,-0.354,-0.176,10.133,4,0.001,0,0,5,-6.19,0.987,-8.139
790873.0414,3,-0.355,-0.179,10.134,4,0.001,0,0,5,-6.395,0.981,-7.643
790873.099,3,-0.352,-0.173,10.134,4,0,0.001,0,,,,
790873.1566,3,-0.348,-0.183,10.13,4,0,0.001,0,5,-6.448,0.778,-7.59
790873.2142,3,-0.36,-0.178,10.137,4,0.001,0.001,0,5,-5.246,-1.154,-6.857
790873.2719,3,-0.351,-0.178,10.139,4,0,0,0,5,-5.399,0.52,-7.748
790873.3295,3,-0.354,-0.175,10.134,4,0.001,0,0,5,-5.24,0.673,-7.742
790873.3871,3,-0.35,-0.177,10.137,4,0,0,0,5,-5.379,1.01,-7.05
790873.4447,3,-0.356,-0.179,10.134,4,0.001,0.001,0,5,-5.4,0.418,-7.95
790873.5024,3,-0.35,-0.176,10.136,4,0.001,0,0,,,,
790873.56,3,-0.352,-0.181,10.136,4,0,0,0,5,-5.083,0.826,-8.337
790873.6176,3,-0.353,-0.179,10.131,4,0.001,0,0,5,-5.524,1.254,-7.843
790873.6752,3,-0.351,-0.18,10.135,4,0.001,0,0,5,-6.07,0.447,-7.646
790873.7328,3,-0.349,-0.175,10.136,4,0,0,0,5,-6.317,0.346,-6.415
790873.7905,3,-0.357,-0.176,10.135,4,0,0,0,5,-6.253,0.591,-7.437
790873.8481,3,-0.353,-0.178,10.141,4,0,0.001,0,5,-5.447,0.214,-7.857
790873.9057,3,-0.354,-0.177,10.138,4,0,0.001,0,,,,
790873.9633,3,-0.359,-0.178,10.137,4,0.001,0.001,0,5,-5.782,2.873,-6.564
790874.0209,3,-0.349,-0.177,10.138,4,0.001,0.001,0,5,-6.183,1.132,-8.656
790874.0786,3,-0.348,-0.178,10.135,4,0.001,0,0,,,,
790874.1362,3,-0.349,-0.179,10.134,4,0,0.001,0.001,5,-6.586,1.656,-8.928
790874.1938,3,-0.35,-0.176,10.136,4,0.001,0.001,0,5,-7.191,0.813,-8.672
790874.2514,3,-0.352,-0.175,10.136,4,0,0,0,5,-5.977,1.14,-8.087
790874.3091,3,-0.355,-0.178,10.139,4,0.001,0.001,0.001,,,,
790874.3667,3,-0.354,-0.179,10.13,4,0.001,0,0,5,-5.989,0.948,-8.929
790874.4243,3,-0.353,-0.177,10.132,4,0.001,0,0,5,-5.545,1.93,-7.642
790874.4819,3,-0.357,-0.177,10.134,4,0,0,0.001,,,,
790874.5396,3,-0.354,-0.18,10.13,4,0,0.001,0,5,-5.394,1.117,-9.827
790874.5972,3,-0.362,-0.178,10.138,4,0.001,0.001,0,5,-6.459,1.465,-9.305
790874.6548,3,-0.349,-0.175,10.134,4,0,0,0,5,-6.425,0.671,-8.545
790874.7124,3,-0.353,-0.177,10.13,4,0,0,0,,,,
790874.7701,3,-0.356,-0.175,10.133,4,0,0,0,5,-7.063,-0.42,-8.478
790874.8277,3,-0.356,-0.177,10.13,4,0,0,0,5,-5.53,0.372,-7.864
790874.8853,3,-0.354,-0.178,10.133,4,0,0,0,,,,
790874.9429,3,-0.353,-0.177,10.137,4,0.001,0,0,5,-6.387,2.1,-7.315
790875.0006,3,-0.353,-0.178,10.131,4,0,0,0,5,-5.815,1.001,-8.066
790875.0582,3,-0.352,-0.178,10.136,4,0,0,0,5,-6.174,0.883,-7.501
790875.1158,3,-0.353,-0.175,10.134,4,0,0,0,,,,
790875.1734,3,-0.354,-0.179,10.134,4,0,0,0,5,-5.315,0.87,-7.372
790875.2311,3,-0.354,-0.179,10.131,4,0,0,0,5,-5.766,0.949,-9.163
790875.2887,3,-0.349,-0.175,10.129,4,0,0,0,,,,
790875.3463,3,-0.355,-0.177,10.131,4,0,0,0,5,-5.522,2.701,-8.455
790875.4039,3,-0.351,-0.177,10.13,4,0,0,0,5,-7.278,1.169,-7.779
790875.4616,3,-0.356,-0.176,10.136,4,0,0,0,5,-6.897,1.35,-8.928
790875.5192,3,-0.352,-0.173,10.132,4,0.001,0,0,,,,
790875.5768,3,-0.355,-0.174,10.132,4,0,0,0,5,-5.621,0.662,-7.236
790875.6344,3,-0.35,-0.178,10.136,4,0,0,0,5,-6.834,0.415,-8.905
790875.692,3,-0.357,-0.18,10.13,4,0,0,0,,,,
790875.7497,3,-0.353,-0.177,10.132,4,0,0,0,5,-6.929,-0.217,-8.313
790875.8073,3,-0.353,-0.179,10.134,4,0,0,0,5,-6.195,1.602,-7.817
790875.8649,3,-0.353,-0.176,10.133,4,0.001,0.001,0.001,5,-6.082,0.218,-9.003
790875.9225,3,-0.352,-0.175,10.133,4,0,0,0,5,-6.56,1.216,-8.147
790875.9801,3,-0.349,-0.178,10.134,4,0.001,0,0,5,-5.754,1.007,-7.292
790876.0378,3,-0.357,-0.176,10.137,4,0,0,0,5,-6.467,0.769,-7.715
790876.0954,3,-0.356,-0.179,10.134,4,0,0,0,,,,
790876.153,3,-0.355,-0.176,10.135,4,0,0,0,5,-5.235,2.245,-9.178
790876.2106,3,-0.355,-0.175,10.13,4,0,0,0,5,-6.627,0.493,-7.661
790876.2683,3,-0.352,-0.176,10.134,4,0,0,0,5,-6.284,0.27,-7.211
790876.3259,3,-0.353,-0.175,10.13,4,0,0,0,5,-4.422,0.569,-8.801
790876.3835,3,-0.353,-0.175,10.126,4,0.001,0,0,5,-6.851,1.105,-8.574
790876.4411,3,-0.353,-0.18,10.13,4,0,0,0.001,5,-5.887,0.844,-7.861
790876.4988,3,-0.353,-0.176,10.135,4,0,0,-0.001,,,,
790876.5564,3,-0.355,-0.179,10.134,4,0,0,0,5,-7.249,2.2,-8.871
790876.614,3,-0.35,-0.175,10.133,4,0,0,0,5,-5.705,1.318,-7.732
790876.6716,3,-0.352,-0.175,10.131,4,0,0,0,5,-6.174,1.265,-9.109
790876.7293,3,-0.353,-0.178,10.132,4,0,0.001,0,5,-5.493,1.66,-8.469
790876.7869,3,-0.351,-0.171,10.132,4,0,0.001,0,5,-5.649,0.565,-7.932
790876.8445,3,-0.353,-0.178,10.131,4,0,0,0,5,-5.548,0.557,-8.16
790876.9021,3,-0.351,-0.179,10.132,4,0,0,0,,,,
790876.9598,3,-0.351,-0.178,10.129,4,0,0,0,5,-6.436,2.042,-6.572
790877.0174,3,-0.353,-0.177,10.128,4,0,0,0,5,-6.186,0.084,-7.771
790877.075,3,-0.349,-0.181,10.133,4,0,0,0,5,-6.61,1.253,-8.292
790877.1326,3,-0.355,-0.178,10.131,4,0.001,0.001,0,5,-6.122,-0.502,-6.871
790877.1903,3,-0.352,-0.175,10.132,4,0,0,0,5,-5.199,0.275,-7.048
790877.2479,3,-0.358,-0.175,10.131,4,0,0,0,5,-4.645,1.254,-6.854
790877.3055,3,-0.35,-0.175,10.134,4,0,0,0,,,,
790877.3631,3,-0.356,-0.175,10.129,4,0,0,0,5,-6.294,-0.372,-7.506
790877.4207,3,-0.354,-0.174,10.13,4,0,0,0,5,-5.067,0.656,-8.434
790877.4784,3,-0.355,-0.179,10.132,4,0,0,0.001,5,-6.416,0.067,-7.646
790877.536,3,-0.353,-0.176,10.138,4,0,0,0,5,-4.865,0.787,-9.023
790877.5936,3,-0.357,-0.175,10.134,4,0,0,0,5,-6.578,0.298,-8.096
790877.6512,3,-0.353,-0.179,10.13,4,0,0,0,5,-4.698,0.859,-7.88
790877.7088,3,-0.349,-0.174,10.136,4,0,0,0,,,,
790877.7665,3,-0.358,-0.176,10.13,4,0,0,0,5,-6.268,0.403,-7.487
790877.8241,3,-0.355,-0.175,10.134,4,0,0,0,5,-6.319,1.506,-8.144
790877.8817,3,-0.351,-0.176,10.13,4,0.001,0.001,0,,,,
790877.9393,3,-0.353,-0.176,10.134,4,0,0,0,5,-5.475,-0.626,-8.105
790877.997,3,-0.355,-0.18,10.129,4,0,0.001,0,5,-5.881,1.747,-8.452
790878.0546,3,-0.347,-0.179,10.133,4,0,0,0,5,-6.911,1.297,-8.354
790878.1122,3,-0.356,-0.18,10.133,4,0,0.001,0,,,,
790878.1698,3,-0.355,-0.179,10.135,4,0,0.001,0,5,-4.553,1.759,-6.149
790878.2275,3,-0.353,-0.176,10.134,4,0,0,0,5,-5.629,1.706,-8.646
790878.2851,3,-0.355,-0.175,10.133,4,0,0,0,,,,
790878.3427,3,-0.359,-0.177,10.135,4,0.001,0,0,5,-6.987,1.598,-7.523
790878.4003,3,-0.358,-0.178,10.134,4,0,0,0,5,-6.613,0.763,-9.023
790878.458,3,-0.354,-0.179,10.134,4,0.001,0,0,,,,
790878.5156,3,-0.35,-0.174,10.13,4,0.001,0,0,5,-6.003,0.957,-7.199
790878.5732,3,-0.348,-0.175,10.134,4,0.001,0.001,0.001,5,-5.214,0.247,-8.328
790878.6308,3,-0.357,-0.179,10.136,4,0,0.001,0,5,-6.122,1.668,-8.446
790878.6885,3,-0.354,-0.175,10.133,4,0,0.001,0.001,,,,
790878.7461,3,-0.356,-0.175,10.134,4,0,0,0,5,-6.792,1.512,-8.566
790878.8037,3,-0.353,-0.174,10.129,4,0.001,0.001,0,5,-6.357,1.239,-8.04
790878.8613,3,-0.352,-0.179,10.134,4,0,0.001,0,5,-6.297,1.855,-8.893
790878.919,3,-0.349,-0.175,10.134,4,0,0.001,0,,,,
790878.9766,3,-0.349,-0.178,10.131,4,0,0.001,0,5,-6.766,1.459,-7.741
790879.0342,3,-0.351,-0.175,10.138,4,0,0,0,5,-5.711,1.909,-8.6
790879.0918,3,-0.351,-0.175,10.134,4,0.001,0.001,0,,,,
790879.1494,3,-0.356,-0.177,10.126,4,0,0,0,5,-5.47,0.829,-8.339
790879.2071,3,-0.353,-0.176,10.134,4,0.001,0,0,5,-7.167,0.969,-7.64
790879.2647,3,-0.351,-0.179,10.126,4,0,0,0,5,-5.766,1.656,-8.678
790879.3223,3,-0.349,-0.175,10.128,4,0,0,0,5,-5.359,1.529,-8.672
790879.3799,3,-0.356,-0.18,10.134,4,0,0,0,5,-6.09,1.266,-7.143
790879.4375,3,-0.354,-0.177,10.134,4,0,0,0,,,,
790879.4952,3,-0.356,-0.179,10.135,4,0,0,0,5,-4.968,0.978,-7.46
790879.5528,3,-0.35,-0.179,10.134,4,0,0,0,5,-6.046,0.917,-7.777
790879.6104,3,-0.352,-0.178,10.134,4,0,0,0,5,-6.793,0.534,-7.985
790879.668,3,-0.352,-0.178,10.13,4,0.001,0,0,5,-6.558,2.142,-8.524
790879.7257,3,-0.352,-0.177,10.134,4,0,0.001,0,5,-6.386,0.845,-7.968
790879.7833,3,-0.353,-0.177,10.13,4,0,0,0,5,-6.596,1.041,-7.561
790879.8409,3,-0.351,-0.175,10.131,4,0,0,0,5,-6.599,0.909,-8.066
790879.8985,3,-0.356,-0.179,10.134,4,0,0,0,,,,
790879.9562,3,-0.352,-0.175,10.13,4,0,0,0,5,-4.597,0.769,-8.002
790880.0138,3,-0.355,-0.182,10.129,4,0,0,0,5,-6.784,1.163,-7.593
790880.0714,3,-0.348,-0.177,10.136,4,0,0,0,5,-6.747,1.891,-8.134
