timestamp,accelerometer,x,y,z,gyro,x,y,z,,average accelerometer,,,average gyro,
602035.9993,3,-0.211,-0.069,10.126,4,0.001,0,-0.001,,,,,,
602036.0016,3,-0.206,-0.077,10.117,4,0,-0.001,0,,,,,,
602036.004,3,-0.223,-0.069,10.134,4,-0.001,-0.001,-0.001,,,,,,
602036.0065,3,-0.215,-0.053,10.124,4,0.001,0,0.001,,,,,,
602036.0088,3,-0.194,-0.077,10.119,4,-0.001,-0.001,0.001,,,,,,
602036.0112,3,-0.22,-0.081,10.117,4,0.001,0,0.001,,,,,,
602036.0137,3,-0.211,-0.074,10.129,4,0.001,0.002,0.001,,,,,,
602036.016,3,-0.211,-0.079,10.124,4,0,0,0,,,,,,
602036.0184,3,-0.227,-0.074,10.124,4,-0.001,-0.001,-0.001,,,,,,
602036.0209,3,-0.227,-0.086,10.126,4,-0.001,0,0,,,,,,
602036.0233,3,-0.208,-0.079,10.129,4,-0.001,-0.001,0.001,,,,,,
602036.0257,3,-0.203,-0.074,10.122,4,-0.001,-0.001,0.001,,,,,,
602036.0281,3,-0.206,-0.067,10.117,4,0.001,0,0.001,,,,,,
602036.0305,3,-0.199,-0.065,10.093,4,0.001,-0.001,-0.001,,,,,,
602036.0329,3,-0.201,-0.089,10.117,4,-0.001,-0.001,-0.001,,,,,,
602036.0353,3,-0.196,-0.069,10.136,4,0.001,-0.001,-0.001,,,,,,
602036.0377,3,-0.208,-0.057,10.11,4,0.001,-0.001,0,,,,,,
602036.0401,3,-0.215,-0.089,10.124,4,-0.001,-0.001,0,,,,,,
602036.0425,3,-0.23,-0.084,10.114,4,-0.001,-0.001,0,,,,,,
602036.0449,3,-0.225,-0.069,10.126,4,0.001,-0.001,0.001,,,,,,
602036.0473,3,-0.227,-0.077,10.095,4,0.001,-0.001,0.001,,,,,,
602036.0497,3,-0.191,-0.048,10.107,4,0.001,0,0.001,,,,,,
602036.0521,3,-0.206,-0.093,10.122,4,0,0.001,0,,,,,,
602036.0545,3,-0.225,-0.089,10.107,4,-0.001,0,0,,,,,,
602036.0569,3,-0.199,-0.072,10.119,4,0,0,0.001,,,,,,
602036.0593,3,-0.225,-0.067,10.11,4,-0.001,-0.001,0.001,,,,,,
602036.0617,3,-0.208,-0.081,10.122,4,-0.001,0,0,,,,,,
602036.0641,3,-0.211,-0.081,10.114,4,-0.002,-0.001,0,,,,,,
602036.0665,3,-0.213,-0.079,10.112,4,-0.002,0.001,-0.001,,,,,,
602036.0689,3,-0.206,-0.065,10.107,4,-0.001,0.002,0,,,,,,
602036.0713,3,-0.22,-0.043,10.107,4,0,0,0,,,,,,
602036.0737,3,-0.215,-0.057,10.112,4,0,-0.001,0,,,,,,
602036.0761,3,-0.206,-0.081,10.131,4,-0.001,0,0,,,,,,
602036.0785,3,-0.211,-0.074,10.117,4,-0.001,0,0,,,,,,
602036.0809,3,-0.213,-0.077,10.105,4,0.002,-0.003,-0.001,,,,,,
602036.0833,3,-0.203,-0.053,10.112,4,-0.001,-0.001,-0.001,,,,,,
602036.0857,3,-0.206,-0.065,10.11,4,0.001,-0.001,0.001,,,,,,
602036.0881,3,-0.22,-0.048,10.112,4,0,0,-0.001,,,,,,
602036.0905,3,-0.215,-0.057,10.122,4,-0.002,-0.001,0.001,,,,,,
602036.0929,3,-0.201,-0.084,10.122,4,-0.001,0,0,,,,,,
602036.0953,3,-0.211,-0.057,10.119,4,-0.001,-0.001,0,,,,,,
602036.0977,3,-0.194,-0.045,10.114,4,0.001,0.001,0.001,,,,,,
602036.1001,3,-0.208,-0.072,10.105,4,0.001,0,-0.001,,,,,,
602036.1025,3,-0.223,-0.06,10.114,4,0.001,-0.001,-0.001,,,,,,
602036.1049,3,-0.199,-0.072,10.117,4,0,0,-0.001,,,,,,
602036.1073,3,-0.213,-0.089,10.114,4,0,-0.001,0,,,,,,
602036.1097,3,-0.196,-0.06,10.102,4,-0.001,-0.001,0.001,,,,,,
602036.1121,3,-0.211,-0.074,10.093,4,0.001,-0.001,0,,,,,,
602036.1145,3,-0.234,-0.077,10.114,4,0.001,-0.001,0.002,,,,,,
602036.1169,3,-0.206,-0.065,10.119,4,0.001,-0.001,0,,,,,,
602036.1193,3,-0.218,-0.067,10.114,4,0,-0.001,0,,,,,,
602036.1217,3,-0.227,-0.062,10.114,4,-0.001,-0.001,0.001,,,,,,
602036.1241,3,-0.196,-0.079,10.112,4,-0.001,0,0.001,,,,,,
602036.1265,3,-0.206,-0.069,10.117,4,0.001,-0.001,-0.001,,,,,,
602036.1289,3,-0.223,-0.065,10.1,4,0.001,-0.001,0,,,,,,
602036.1313,3,-0.206,-0.079,10.124,4,0.001,0.001,0.001,,,,,,
602036.1337,3,-0.206,-0.062,10.107,4,0,0.001,-0.001,,,,,,
602036.1361,3,-0.199,-0.084,10.131,4,-0.001,0.001,-0.001,,,,,,
602036.1385,3,-0.218,-0.069,10.107,4,-0.001,0,0,,,,,,
602036.1409,3,-0.225,-0.089,10.102,4,0.001,0,0.001,,,,,,
602036.1433,3,-0.218,-0.074,10.11,4,0.001,-0.001,-0.001,,,,,,
602036.1457,3,-0.215,-0.081,10.11,4,0.001,0.001,-0.001,,,,,,
602036.1481,3,-0.201,-0.069,10.107,4,-0.001,0.002,0,,,,,,
602036.1505,3,-0.201,-0.069,10.117,4,-0.001,0,-0.001,,,,,,
602036.1529,3,-0.213,-0.048,10.131,4,-0.001,-0.001,0,,,,,,
602036.1553,3,-0.227,-0.06,10.102,4,-0.001,0.002,0,,,,,,
602036.1577,3,-0.215,-0.079,10.1,4,-0.001,0,0,,,,,,
602036.1601,3,-0.215,-0.077,10.102,4,0.001,-0.001,-0.001,,,,,,
602036.1625,3,-0.227,-0.067,10.105,4,0.001,0,0.001,,,,,,
602036.1649,3,-0.211,-0.079,10.129,4,0,0,0,,,,,,
602036.1673,3,-0.206,-0.069,10.095,4,0.001,0,-0.001,,,,,,
602036.1697,3,-0.218,-0.05,10.105,4,0.001,-0.001,0,,,,,,
602036.1721,3,-0.206,-0.067,10.1,4,0,-0.001,0,,,,,,
602036.1745,3,-0.211,-0.067,10.117,4,-0.001,0.001,0,,,,,,
602036.177,3,-0.223,-0.069,10.107,4,-0.001,0,0,,,,,,
602036.1793,3,-0.194,-0.069,10.105,4,-0.002,0,-0.001,,,,,,
602036.1817,3,-0.234,-0.081,10.119,4,-0.001,-0.002,0.001,,,,,,
602036.1842,3,-0.215,-0.065,10.102,4,-0.001,-0.001,0.001,,,,,,
602036.1866,3,-0.211,-0.077,10.11,4,0,-0.001,-0.001,,,,,,
602036.189,3,-0.194,-0.091,10.131,4,-0.001,-0.001,-0.001,,,,,,
602036.1914,3,-0.211,-0.074,10.136,4,0,0,0.001,,,,,,
602036.1938,3,-0.218,-0.06,10.141,4,0,0,0.001,,,,,,
602036.1962,3,-0.199,-0.057,10.114,4,0,0,0,,,,,,
602036.1986,3,-0.218,-0.077,10.112,4,0.001,0,0,,,,,,
602036.201,3,-0.215,-0.084,10.112,4,-0.001,0.001,0.001,,,,,,
602036.2034,3,-0.199,-0.077,10.119,4,0,0,0.001,,,,,,
602036.2058,3,-0.194,-0.084,10.119,4,0,-0.001,0.001,,,,,,
602036.2082,3,-0.206,-0.077,10.124,4,0,-0.001,-0.001,,,,,,
602036.2106,3,-0.203,-0.089,10.124,4,-0.001,0,0.001,,,,,,
602036.213,3,-0.201,-0.06,10.102,4,-0.001,-0.001,0,,,,,,
602036.2154,3,-0.213,-0.074,10.093,4,0,0,-0.001,,,,,,
602036.2178,3,-0.201,-0.084,10.093,4,-0.001,0,0,,,,,,
602036.2202,3,-0.201,-0.072,10.126,4,-0.001,0,0,,,,,,
602036.2226,3,-0.206,-0.062,10.131,4,0.001,-0.001,-0.001,,,,,,
602036.225,3,-0.232,-0.069,10.138,4,-0.001,-0.002,-0.001,,,,,,
602036.2274,3,-0.206,-0.05,10.114,4,-0.002,-0.001,-0.001,,,,,,
602036.2298,3,-0.22,-0.072,10.129,4,0.001,-0.001,-0.001,,,,,,
602036.2322,3,-0.201,-0.079,10.105,4,0,0,-0.001,,,,,,
602036.2346,3,-0.201,-0.081,10.117,4,0.001,-0.001,0.001,,,,,,
602036.237,3,-0.208,-0.067,10.112,4,0.001,0,0,,,,,,
602036.2394,3,-0.206,-0.084,10.11,4,0,0,-0.001,,,,,,
602036.2418,3,-0.208,-0.096,10.119,4,-0.001,0.001,-0.001,,,,,,
602036.2442,3,-0.201,-0.079,10.138,4,0,-0.001,0,,,,,,
602036.2466,3,-0.218,-0.086,10.105,4,0.001,0,0,,,,,,
602036.249,3,-0.206,-0.072,10.122,4,0.001,-0.001,0.001,,,,,,
602036.2514,3,-0.203,-0.062,10.114,4,0.001,0,0.001,,,,,,
602036.2538,3,-0.203,-0.081,10.11,4,0.001,0,0.001,,,,,,
602036.2562,3,-0.199,-0.067,10.117,4,0,0,0.001,,,,,,
602036.2586,3,-0.199,-0.084,10.112,4,-0.001,0,-0.001,,,,,,
602036.261,3,-0.223,-0.067,10.114,4,0.001,-0.001,-0.001,,,,,,
602036.2634,3,-0.225,-0.077,10.11,4,0,0,0,,,,,,
602036.2658,3,-0.227,-0.081,10.112,4,-0.001,-0.001,-0.001,,,,,,
602036.2682,3,-0.213,-0.077,10.141,4,0,0,0,,,,,,
602036.2706,3,-0.23,-0.079,10.119,4,0,0,0,,,,,,
602036.273,3,-0.206,-0.093,10.122,4,-0.002,-0.001,0.001,,,,,,
602036.2754,3,-0.213,-0.074,10.124,4,-0.001,0.001,-0.001,,,,,,
602036.2778,3,-0.223,-0.079,10.107,4,0,0.001,-0.001,,,,,,
602036.2802,3,-0.22,-0.069,10.1,4,-0.001,-0.001,-0.002,,,,,,
602036.2826,3,-0.218,-0.074,10.105,4,-0.002,0.001,0,,,,,,
602036.285,3,-0.22,-0.065,10.141,4,0.001,0.001,0.001,,,,,,
602036.2874,3,-0.23,-0.038,10.1,4,-0.001,0,0.001,,,,,,
602036.2898,3,-0.215,-0.074,10.1,4,0.001,0,-0.001,,,,,,
602036.2922,3,-0.218,-0.072,10.11,4,-0.001,0,0,,,,,,
602036.2946,3,-0.215,-0.062,10.119,4,0.001,0.001,0,,,,,,
602036.297,3,-0.206,-0.06,10.107,4,0.001,-0.001,0.001,,,,,,
602036.2994,3,-0.215,-0.06,10.124,4,0.002,0,0.001,,,,,,
602036.3018,3,-0.213,-0.077,10.129,4,0.001,0.001,0,,,,,,
602036.3042,3,-0.206,-0.084,10.112,4,-0.001,0,-0.001,,,,,,
602036.3066,3,-0.215,-0.079,10.114,4,-0.001,-0.001,-0.001,,,,,,
602036.309,3,-0.203,-0.074,10.131,4,-0.001,-0.001,0.002,,,,,,
602036.3114,3,-0.201,-0.06,10.102,4,-0.001,-0.001,0,,,,,,
602036.3138,3,-0.199,-0.103,10.129,4,0,0,-0.001,,,,,,
602036.3162,3,-0.225,-0.074,10.126,4,0.001,0,-0.001,,,,,,
602036.3186,3,-0.201,-0.074,10.114,4,0.001,0,0.001,,,,,,
602036.321,3,-0.199,-0.079,10.117,4,0.001,-0.001,-0.001,,,,,,
602036.3234,3,-0.223,-0.081,10.117,4,-0.001,-0.001,0.001,,,,,,
602036.3258,3,-0.215,-0.084,10.1,4,-0.001,0,0,,,,,,
602036.3282,3,-0.223,-0.062,10.11,4,0,0,-0.001,,,,,,
602036.3306,3,-0.211,-0.081,10.093,4,0.001,0.001,0,,,,,,
602036.333,3,-0.213,-0.065,10.095,4,0.001,0.001,0.001,,,,,,
602036.3354,3,-0.234,-0.077,10.112,4,0.001,0,0,,,,,,
602036.3378,3,-0.194,-0.065,10.095,4,-0.001,0.001,-0.002,,,,,,
602036.3402,3,-0.23,-0.079,10.119,4,0.001,0.002,-0.001,,,,,,
602036.3426,3,-0.22,-0.086,10.117,4,0.001,-0.001,-0.001,,,,,,
602036.345,3,-0.218,-0.086,10.122,4,0.001,0,0,,,,,,
602036.3474,3,-0.206,-0.067,10.122,4,0.001,0,0,,,,,,
602036.3498,3,-0.22,-0.077,10.105,4,0,0,-0.001,,,,,,
602036.3522,3,-0.223,-0.057,10.119,4,-0.002,-0.001,-0.001,,,,,,
602036.3546,3,-0.203,-0.065,10.124,4,-0.001,-0.001,0.001,,,,,,
602036.357,3,-0.211,-0.065,10.117,4,-0.001,0,0,,,,,,
602036.3594,3,-0.199,-0.069,10.107,4,0.001,0,0.001,,,,,,
602036.3618,3,-0.225,-0.057,10.11,4,-0.001,-0.002,0,,,,,,
602036.3642,3,-0.199,-0.069,10.105,4,0.001,-0.001,-0.001,,,,,,
602036.3666,3,-0.211,-0.067,10.102,4,-0.001,-0.001,0.001,,,,,,
602036.369,3,-0.213,-0.065,10.11,4,-0.001,0,-0.001,,,,,,
602036.3714,3,-0.218,-0.065,10.102,4,0.001,-0.001,-0.001,,,,,,
602036.3738,3,-0.213,-0.057,10.091,4,0,0,0.001,,,,,,
602036.3762,3,-0.199,-0.06,10.107,4,0.001,0,0,,,,,,
602036.3786,3,-0.201,-0.069,10.112,4,-0.001,0,-0.001,,,,,,
602036.381,3,-0.208,-0.055,10.114,4,-0.001,0,0.001,,,,,,
602036.3834,3,-0.22,-0.086,10.107,4,-0.001,0.001,-0.001,,,,,,
602036.3859,3,-0.22,-0.057,10.117,4,-0.001,-0.001,-0.001,,,,,,
602036.3882,3,-0.223,-0.069,10.129,4,0,-0.001,0,,,,,,
602036.3906,3,-0.232,-0.081,10.126,4,0,0,-0.001,,,,,,
602036.3931,3,-0.201,-0.074,10.129,4,0,0,-0.001,,,,,,
602036.3954,3,-0.206,-0.089,10.107,4,0,0,0.001,,,,,,
602036.3978,3,-0.218,-0.077,10.117,4,-0.001,-0.001,0.001,,,,,,
602036.4003,3,-0.211,-0.065,10.11,4,-0.002,0,0.001,,,,,,
602036.4026,3,-0.211,-0.069,10.117,4,-0.001,0,0.001,,,,,,
602036.405,3,-0.218,-0.069,10.126,4,0,-0.001,0.002,,,,,,
602036.4075,3,-0.203,-0.067,10.117,4,0.001,0.001,0,,,,,,
602036.4098,3,-0.201,-0.055,10.119,4,0.001,0.002,0.001,,,,,,
602036.4122,3,-0.227,-0.086,10.102,4,0.001,0.002,0.001,,,,,,
602036.4147,3,-0.223,-0.084,10.112,4,0.001,-0.001,-0.001,,,,,,
602036.417,3,-0.213,-0.098,10.114,4,0,-0.003,-0.002,,,,,,
602036.4195,3,-0.199,-0.069,10.124,4,0,0,-0.001,,,,,,
602036.4219,3,-0.234,-0.069,10.098,4,0.001,0,-0.001,,,,,,
602036.4242,3,-0.215,-0.074,10.11,4,-0.001,0,-0.001,,,,,,
602036.4267,3,-0.208,-0.074,10.095,4,0,0,0.001,,,,,,
602036.4291,3,-0.215,-0.081,10.119,4,0.001,0,0,,,,,,
602036.4315,3,-0.218,-0.072,10.119,4,-0.001,0,-0.001,,,,,,
602036.4339,3,-0.23,-0.067,10.088,4,0.001,0,0.001,,,,,,
602036.4363,3,-0.211,-0.065,10.114,4,0,-0.001,0,,,,,,
602036.4387,3,-0.208,-0.069,10.107,4,-0.001,-0.001,-0.001,,,,,,
602036.4411,3,-0.215,-0.077,10.098,4,0,0,0.001,,,,,,
602036.4435,3,-0.23,-0.072,10.093,4,-0.002,-0.001,0,,,,,,
602036.4458,3,-0.225,-0.065,10.129,4,0.001,0,0.001,,,,,,
602036.4483,3,-0.201,-0.072,10.098,4,0.001,0,0,,,,,,
602036.4507,3,-0.232,-0.069,10.134,4,-0.001,0,0,,,,,,
602036.4531,3,-0.208,-0.06,10.124,4,0,0,0.001,,,,,,
602036.4555,3,-0.211,-0.074,10.117,4,0.001,0,0.001,,,,,,
602036.4579,3,-0.206,-0.062,10.117,4,-0.001,0,0,,,,,,
602036.4603,3,-0.199,-0.084,10.119,4,0.001,0,0.001,,,,,,
602036.4627,3,-0.23,-0.091,10.107,4,0,0,0.001,,,,,,
602036.4651,3,-0.218,-0.077,10.107,4,0,0.002,0,,,,,,
602036.4675,3,-0.22,-0.074,10.114,4,0,0.001,0,,,,,,
602036.4699,3,-0.194,-0.093,10.119,4,0.001,0,-0.001,,,,,,
602036.4723,3,-0.189,-0.079,10.114,4,-0.001,0,0,,,,,,
602036.4747,3,-0.223,-0.072,10.117,4,0,0,0,,,,,,
602036.4771,3,-0.211,-0.089,10.107,4,-0.001,0,0.001,,,,,,
602036.4795,3,-0.244,-0.089,10.122,4,0,0,0.001,,,,,,
602036.4819,3,-0.206,-0.089,10.107,4,-0.001,0,0.001,,,,,,
602036.4843,3,-0.211,-0.062,10.102,4,-0.002,-0.001,0,,,,,,
602036.4867,3,-0.223,-0.074,10.095,4,0.001,0,0.001,,,,,,
602036.4891,3,-0.213,-0.065,10.095,4,0.001,0,-0.001,,,,,,
602036.4915,3,-0.215,-0.072,10.11,4,-0.001,-0.001,-0.001,,,,,,
602036.4939,3,-0.23,-0.06,10.122,4,-0.001,-0.001,-0.001,,,,,,
602036.4963,3,-0.211,-0.079,10.102,4,0.001,-0.001,0.001,,,,,,
602036.4987,3,-0.208,-0.062,10.117,4,0,0,0.001,,,,,,
602036.5011,3,-0.225,-0.069,10.107,4,0,0.001,0.001,,,,,,
602036.5035,3,-0.225,-0.074,10.117,4,0,-0.001,-0.001,,,,,,
602036.5059,3,-0.184,-0.067,10.122,4,0.001,0,0,,,,,,
602036.5083,3,-0.215,-0.072,10.105,4,0.001,0.001,0,,,,,,
602036.5107,3,-0.215,-0.053,10.105,4,0,-0.001,0.002,,,,,,
602036.5131,3,-0.22,-0.074,10.105,4,0,0,0,,,,,,
602036.5155,3,-0.225,-0.074,10.091,4,-0.001,0,-0.001,,,,,,
602036.5179,3,-0.211,-0.055,10.131,4,0.001,0,0.001,,,,,,
602036.5203,3,-0.211,-0.048,10.119,4,-0.001,0,0.001,,,,,,
602036.5227,3,-0.223,-0.081,10.129,4,-0.001,0,-0.001,,,,,,
602036.5251,3,-0.211,-0.079,10.114,4,0,0,0.001,,,,,,
602036.5275,3,-0.218,-0.081,10.11,4,-0.001,0,0,,,,,,
602036.5299,3,-0.225,-0.062,10.131,4,-0.001,-0.001,0,,,,,,
602036.5323,3,-0.232,-0.084,10.122,4,-0.001,-0.001,-0.001,,,,,,
602036.5347,3,-0.223,-0.077,10.119,4,0,0.001,0,,,,,,
602036.5371,3,-0.211,-0.093,10.114,4,0,0,0,,,,,,
602036.5395,3,-0.242,-0.077,10.129,4,-0.001,0,-0.001,,,,,,
602036.5419,3,-0.201,-0.077,10.112,4,0.003,-0.001,0,,,,,,
602036.5443,3,-0.213,-0.086,10.119,4,0,0,0.001,,,,,,
602036.5467,3,-0.23,-0.062,10.114,4,0.001,0,0,,,,,,
602036.5492,3,-0.223,-0.067,10.124,4,-0.001,-0.001,-0.001,,,,,,
602036.5515,3,-0.199,-0.067,10.122,4,0.001,0,0,,,,,,
602036.5539,3,-0.223,-0.05,10.107,4,0.001,0,-0.001,,,,,,
602036.5564,3,-0.215,-0.055,10.105,4,0.001,-0.001,0.001,,,,,,
602036.5587,3,-0.206,-0.069,10.102,4,0,0,-0.001,,,,,,
602036.5611,3,-0.208,-0.074,10.112,4,0.002,0,-0.001,,,,,,
602036.5636,3,-0.218,-0.062,10.102,4,0.002,0,0,,,,,,
602036.5659,3,-0.223,-0.065,10.126,4,0.001,0.002,0,,,,,,
602036.5683,3,-0.211,-0.079,10.129,4,0.001,0,-0.001,,,,,,
602036.5708,3,-0.242,-0.074,10.105,4,0,0,0,,,,,,
602036.5731,3,-0.215,-0.072,10.107,4,-0.001,-0.001,-0.001,,,,,,
602036.5755,3,-0.213,-0.081,10.136,4,0,-0.001,-0.002,,,,,,
602036.578,3,-0.213,-0.081,10.107,4,0,0,0,,,,,,
602036.5803,3,-0.201,-0.065,10.11,4,0.001,0,-0.001,,,,,,
602036.5827,3,-0.203,-0.038,10.105,4,0.001,0,-0.001,,,,,,
602036.5852,3,-0.203,-0.062,10.122,4,0,0,0.001,,,,,,
602036.5875,3,-0.232,-0.067,10.093,4,0.001,-0.001,0.001,,,,,,
602036.59,3,-0.213,-0.065,10.093,4,0,0,0.001,,,,,,
602036.5924,3,-0.213,-0.069,10.122,4,0.001,0,0.001,,,,,,
602036.5948,3,-0.215,-0.077,10.117,4,0,0,0,,,,,,
602036.5972,3,-0.218,-0.108,10.119,4,-0.001,-0.001,0,,,,,,
602036.5996,3,-0.223,-0.074,10.126,4,0,0,0.001,,,,,,
602036.602,3,-0.213,-0.067,10.119,4,-0.001,0,0.001,,,,,,
602036.6044,3,-0.213,-0.057,10.105,4,-0.001,-0.001,0,,,,,,
602036.6068,3,-0.218,-0.069,10.124,4,0,0,0.001,,,,,,
602036.6092,3,-0.215,-0.06,10.129,4,0,-0.001,-0.002,,,,,,
602036.6116,3,-0.199,-0.053,10.117,4,0,0,-0.001,,,,,,
602036.614,3,-0.22,-0.057,10.102,4,0,0,-0.001,,,,,,
602036.6164,3,-0.201,-0.053,10.119,4,-0.001,0,-0.001,,,,,,
602036.6188,3,-0.203,-0.077,10.114,4,0.003,-0.003,0,,,,,,
602036.6212,3,-0.211,-0.077,10.119,4,0.002,-0.004,-0.001,,,,,,
602036.6236,3,-0.23,-0.074,10.117,4,-0.001,-0.001,0.001,,,,,,
602036.626,3,-0.215,-0.067,10.119,4,-0.001,0,-0.001,,,,,,
602036.6284,3,-0.206,-0.077,10.124,4,0,0,-0.002,,,,,,
602036.6308,3,-0.208,-0.072,10.122,4,0,-0.001,-0.001,,,,,,
602036.6332,3,-0.196,-0.074,10.112,4,0,0,0.001,,,,,,
602036.6356,3,-0.237,-0.081,10.114,4,0.001,0,0.001,,,,,,
602036.638,3,-0.22,-0.065,10.102,4,-0.001,-0.001,-0.001,,,,,,
602036.6404,3,-0.203,-0.074,10.107,4,-0.002,-0.001,-0.001,,,,,,
602036.6428,3,-0.225,-0.069,10.1,4,-0.001,0,0,,,,,,
602036.6452,3,-0.225,-0.065,10.112,4,-0.001,0,-0.001,,,,,,
602036.6476,3,-0.223,-0.074,10.117,4,0.001,-0.003,-0.001,,,,,,
602036.65,3,-0.203,-0.05,10.124,4,0.001,-0.001,0,,,,,,
602036.6524,3,-0.206,-0.067,10.105,4,0.001,-0.001,0,,,,,,
602036.6548,3,-0.215,-0.069,10.107,4,0,-0.001,0,,,,,,
602036.6572,3,-0.218,-0.079,10.15,4,0,0.001,0.001,,,,,,
602036.6596,3,-0.208,-0.074,10.11,4,-0.001,0,-0.001,,,,,,
602036.662,3,-0.203,-0.05,10.11,4,0,0,-0.001,,,,,,
602036.6644,3,-0.201,-0.081,10.105,4,0,0.001,0.001,,,,,,
602036.6668,3,-0.203,-0.062,10.122,4,0,-0.001,0.001,,,,,,
602036.6692,3,-0.237,-0.074,10.122,4,0.003,0,0.001,,,,,,
602036.6716,3,-0.218,-0.079,10.114,4,0,-0.001,0.001,,,,,,
602036.674,3,-0.22,-0.074,10.119,4,-0.001,0.001,0.001,,,,,,
602036.6764,3,-0.22,-0.079,10.126,4,0.001,0,0.001,,,,,,
602036.6788,3,-0.213,-0.062,10.11,4,-0.001,0,-0.001,,,,,,
602036.6812,3,-0.211,-0.084,10.136,4,-0.001,0,0,,,,,,
602036.6836,3,-0.213,-0.081,10.11,4,0.001,-0.001,0,,,,,,
602036.686,3,-0.215,-0.084,10.119,4,-0.001,0,-0.001,,,,,,
602036.6884,3,-0.203,-0.062,10.114,4,-0.001,0.001,0,,,,,,
602036.6908,3,-0.22,-0.096,10.122,4,0.001,0.001,0.001,,,,,,
602036.6932,3,-0.22,-0.084,10.126,4,0,0,-0.001,,,,,,
602036.6956,3,-0.215,-0.072,10.114,4,0.001,0.001,0,,,,,,
602036.698,3,-0.225,-0.069,10.114,4,0.001,-0.001,0.001,,,,,,
602036.7004,3,-0.213,-0.086,10.117,4,0.001,0,-0.001,,,,,,
602036.7028,3,-0.199,-0.086,10.11,4,0,0,0,,,,,,
602036.7052,3,-0.206,-0.072,10.122,4,-0.001,-0.001,-0.001,,,,,,
602036.7076,3,-0.208,-0.067,10.117,4,0.001,0,-0.001,,,,,,
602036.71,3,-0.211,-0.055,10.117,4,0.001,0.002,0,,,,,,
602036.7124,3,-0.22,-0.081,10.11,4,-0.001,-0.001,-0.001,,,,,,
602036.7148,3,-0.201,-0.081,10.114,4,-0.001,0,0.001,,,,,,
602036.7172,3,-0.208,-0.077,10.107,4,0,0,0,,,,,,
602036.7196,3,-0.211,-0.06,10.112,4,0.001,0,0,,,,,,
602036.722,3,-0.201,-0.081,10.11,4,0.001,-0.001,-0.001,,,,,,
602036.7244,3,-0.215,-0.081,10.143,4,0.001,-0.001,0.001,,,,,,
602036.7268,3,-0.22,-0.081,10.112,4,-0.001,0,-0.001,,,,,,
602036.7292,3,-0.218,-0.062,10.11,4,0.001,0,0.001,,,,,,
602036.7316,3,-0.227,-0.069,10.114,4,0,0,0,,,,,,
602036.734,3,-0.211,-0.067,10.114,4,-0.001,0,-0.001,,,,,,
602036.7364,3,-0.194,-0.074,10.093,4,0,0,0,,,,,,
602036.7388,3,-0.223,-0.084,10.126,4,0,0,-0.001,,,,,,
602036.7412,3,-0.239,-0.077,10.11,4,0.001,0.001,0,,,,,,
602036.7436,3,-0.22,-0.081,10.105,4,0,0,0.001,,,,,,
602036.746,3,-0.22,-0.069,10.105,4,0.002,0,0,,,,,,
602036.7484,3,-0.225,-0.072,10.098,4,0.001,-0.001,-0.001,,,,,,
602036.7508,3,-0.203,-0.077,10.105,4,-0.001,-0.001,-0.001,,,,,,
602036.7533,3,-0.22,-0.074,10.124,4,-0.001,-0.001,0.001,,,,,,
602036.7557,3,-0.213,-0.067,10.112,4,0.001,-0.001,-0.001,,,,,,
602036.7581,3,-0.223,-0.077,10.1,4,0,0,0,,,,,,
602036.7605,3,-0.223,-0.079,10.126,4,0.001,-0.001,0,,,,,,
602036.7629,3,-0.211,-0.065,10.119,4,0,0,0.001,,,,,,
602036.7652,3,-0.215,-0.069,10.114,4,0,0.002,0.001,,,,,,
602036.7677,3,-0.206,-0.05,10.119,4,0,-0.001,0,,,,,,
602036.7701,3,-0.223,-0.072,10.129,4,0.001,0,0.001,,,,,,
602036.7724,3,-0.23,-0.074,10.102,4,0.001,0,0.001,,,,,,
602036.7749,3,-0.223,-0.06,10.11,4,-0.002,-0.001,0.001,,,,,,
602036.7773,3,-0.206,-0.084,10.107,4,-0.001,0,-0.001,,,,,,
602036.7797,3,-0.225,-0.067,10.143,4,0.001,0,-0.001,,,,,,
602036.7821,3,-0.218,-0.077,10.136,4,0.001,0,0,,,,,,
602036.7845,3,-0.208,-0.057,10.143,4,0.001,-0.001,-0.001,,,,,,
602036.7869,3,-0.208,-0.077,10.112,4,-0.001,-0.001,-0.002,,,,,,
602036.7893,3,-0.22,-0.084,10.122,4,-0.001,0,-0.001,,,,,,
602036.7917,3,-0.242,-0.091,10.134,4,0,0,0,,,,,,
602036.7941,3,-0.218,-0.057,10.1,4,0,0,0.001,,,,,,
602036.7965,3,-0.225,-0.067,10.098,4,-0.001,0,-0.001,,,,,,
602036.7989,3,-0.213,-0.065,10.102,4,-0.002,-0.002,0,,,,,,
602036.8013,3,-0.22,-0.065,10.119,4,-0.001,-0.001,0.001,,,,,,
602036.8037,3,-0.203,-0.072,10.112,4,-0.001,0,0.001,,,,,,
602036.8061,3,-0.213,-0.067,10.107,4,-0.001,0,0,,,,,,
602036.8085,3,-0.203,-0.074,10.114,4,0,0,0,,,,,,
602036.8109,3,-0.213,-0.089,10.112,4,-0.001,-0.001,0,,,,,,
602036.8133,3,-0.23,-0.065,10.105,4,0,-0.001,0.001,,,,,,
602036.8157,3,-0.23,-0.062,10.112,4,0.001,0,0,,,,,,
602036.8181,3,-0.201,-0.077,10.095,4,-0.001,0,-0.001,,,,,,
